3327,Inc5000 Company List,3327,22073,3327,61,Systems Management/Planning,West Henrietta,Rochester NY,101.35,63706476,IT Services,4,NY
3374,Inc5000 Company List,3374,24389,3374,398,Empire Office,New York,New York City,99.28,411333000,Business Products & Services,2,NY
3385,Inc5000 Company List,3385,1558,3385,180,Sriven Systems,Melville,New York City,98.97,26820857,IT Services,6,NY
3431,Inc5000 Company List,3431,17974,3431,353,Telx,New York,New York City,97.15,256675000,Telecommunications,5,NY
3435,Inc5000 Company List,3435,26486,3435,14,Golden Link,Washingtonville,Poughkeepsie-Newburgh-Middletown NY,96.98,15779948,Business Products & Services,1,NY
3455,Inc5000 Company List,3455,42,3455,40,Nutricap Labs,Farmingdale,New York City,96.18,32237403,Health,6,NY
3465,Inc5000 Company List,3465,20194,3465,158,RVM,New York,New York City,95.79,27139044,Business Products & Services,4,NY
3503,Inc5000 Company List,3503,2872,3503,65,Wilen,Farmingdale,New York City,94.24,50104000,Advertising & Marketing,4,NY
3507,Inc5000 Company List,3507,23745,3507,20,Vcorp Services,Monsey,New York City,94.04,7717685,Business Products & Services,2,NY
3538,Inc5000 Company List,3538,17652,3538,250,Usablenet,New York,New York City,92.52,52140320,IT Services,5,NY
3577,Inc5000 Company List,3577,24495,3577,435,CAN Capital,New York,New York City,91.06,215503978,Financial Services,2,NY
3611,Inc5000 Company List,3611,22133,3611,38,SmartSign.com,Brooklyn,New York City,89.62,29737472,Business Products & Services,3,NY
3616,Inc5000 Company List,3616,26393,3616,8,Wizard Studios NY,Brooklyn,New York City,89.33,4442796,Media,1,NY
3642,Inc5000 Company List,3642,21887,3642,10,C2C Outdoor,New York,New York City,88.43,39283299,Advertising & Marketing,4,NY
3652,Inc5000 Company List,3652,24391,3652,10,BUMI,New York,New York City,88.17,2662441,IT Services,2,NY
3655,Inc5000 Company List,3655,23981,3655,124,Oxagile,New York,New York City,88.01,3685000,IT Services,2,NY
3657,Inc5000 Company List,3657,22277,3657,2411,FSO Onsite Outsourcing,New York,New York City,88,66249084,Human Resources,3,NY
3665,Inc5000 Company List,3665,24864,3665,27,Marathon Consulting (Brooklyn NY),Brooklyn,New York City,87.62,2706370,IT Services,1,NY
3671,Inc5000 Company List,3671,5394,3671,19,Capstone Information Technologies,Rochester,Rochester NY,87.46,2965583,IT Services,2,NY
3711,Inc5000 Company List,3711,25224,3711,63,Junkluggers,New York,New York City,85.69,3016015,Environmental Services,1,NY
3719,Inc5000 Company List,3719,2391,3719,280,Fibertech Networks,Rochester,Rochester NY,85.49,169474767,Telecommunications,8,NY
3740,Inc5000 Company List,3740,21608,3740,16,Advantage Communications Group,Roslyn Heights,New York City,84.55,6384084,Telecommunications,3,NY
3763,Inc5000 Company List,3763,3806,3763,84,Q.E.D.,New York,New York City,83.51,9055453,IT Services,6,NY
3770,Inc5000 Company List,3770,23554,3770,11,ALAC International,New York,New York City,83.31,61269986,Business Products & Services,2,NY
3773,Inc5000 Company List,3773,5293,3773,46,Resolute Digital,New York,New York City,83.16,12581095,Advertising & Marketing,2,NY
3839,Inc5000 Company List,3839,17931,3839,78,Onco360,New York,New York City,80.77,121787440,Health,4,NY
3858,Inc5000 Company List,3858,24973,3858,50,Reddy Care Physical Therapy,Great Neck,New York City,79.97,2989511,Health,1,NY
3922,Inc5000 Company List,3922,26336,3922,27,Concierge Auctions,New York,New York City,77.6,11150000,Real Estate,1,NY
4003,Inc5000 Company List,4003,26171,4003,29,The Everest Equity Company,Suffern,New York City,74.68,3110818,Financial Services,1,NY
4084,Inc5000 Company List,4084,2717,4084,72,Prosek Partners,New York,New York City,72.07,17396497,Advertising & Marketing,6,NY
4105,Inc5000 Company List,4105,22660,4105,26,Business Communications Management,New York,New York City,71.2,12885127,Telecommunications,3,NY
4115,Inc5000 Company List,4115,20748,4115,58,HR Works,Fairport,Rochester NY,70.85,4818000,Human Resources,4,NY
4117,Inc5000 Company List,4117,4583,4117,154,Liberty Pumps,Bergen,Batavia NY,70.76,74620076,Manufacturing,8,NY
4118,Inc5000 Company List,4118,824,4118,65,Send Word Now,New York,New York City,70.73,19308000,Telecommunications,7,NY
4124,Inc5000 Company List,4124,25858,4124,19,TEKConn Services,New York,New York City,70.53,2135488,IT Services,1,NY
4130,Inc5000 Company List,4130,6959,4130,250,BPA International,Carle Place,New York City,70.33,8345807,Telecommunications,6,NY
4136,Inc5000 Company List,4136,25478,4136,423,Calypso St. Barth,Long Island City,New York City,70.2,79440775,Retail,1,NY
4152,Inc5000 Company List,4152,3020,4152,30000,Sutherland Global Services,Pittsford,Rochester NY,69.68,771259000,Business Products & Services,8,NY
4164,Inc5000 Company List,4164,10960,4164,45,Maxons Restorations,New York,New York City,69.26,22455093,Construction,2,NY
4178,Inc5000 Company List,4178,1588,4178,97,Tully Rinckey,Albany,Albany-Schenectady-Troy NY,68.83,11355212,Consumer Products & Services,6,NY
4185,Inc5000 Company List,4185,18528,4185,127,LeadDog Marketing Group,New York,New York City,68.57,36083000,Advertising & Marketing,5,NY
4187,Inc5000 Company List,4187,26588,4187,27,Commercial Capital Training Group,Albany,Albany-Schenectady-Troy NY,68.57,2260709,Education,1,NY
4216,Inc5000 Company List,4216,21962,4216,78,Rain,New York,New York City,67.66,11727750,Advertising & Marketing,3,NY
4229,Inc5000 Company List,4229,3263,4229,71,ClassBook.com,Castleton,Albany-Schenectady-Troy NY,67.14,12047971,Education,7,NY
4252,Inc5000 Company List,4252,25617,4252,24,Signarama Huntington NY,Huntington Station,New York City,66.22,3626727,Business Products & Services,1,NY
4285,Inc5000 Company List,4285,4027,4285,600,Arrow Security,Smithtown,New York City,65.09,16670314,Security,3,NY
4298,Inc5000 Company List,4298,26212,4298,372,Velocity Technology Solutions,New York,New York City,64.77,87392941,IT Services,1,NY
4320,Inc5000 Company List,4320,24274,4320,39,Gerstein Fisher,New York,New York City,64.3,12239756,Financial Services,2,NY
4328,Inc5000 Company List,4328,3696,4328,48,Sentry Communications & Security,Hicksville,New York City,63.83,6657891,Security,7,NY
4338,Inc5000 Company List,4338,25045,4338,50,Informz,Saratoga Springs,Albany-Schenectady-Troy NY,63.46,9262493,Software,1,NY
4342,Inc5000 Company List,4342,1920,4342,350,Infinity Consulting Solutions,New York,New York City,63.34,42190905,Human Resources,8,NY
4348,Inc5000 Company List,4348,23962,4348,22,Bear Metal Works,Buffalo,Buffalo-Niagara Falls NY,63.23,2504000,Manufacturing,2,NY
4362,Inc5000 Company List,4362,24558,4362,25,Documentation Strategies,Rensselaer,Albany-Schenectady-Troy NY,62.79,3206900,IT Services,2,NY
4368,Inc5000 Company List,4368,20896,4368,57,Brite Computers,Victor,Rochester NY,62.56,27165570,IT Services,4,NY
4374,Inc5000 Company List,4374,19571,4374,92,WTP Advisors,White Plains,New York City,62.43,19212864,Business Products & Services,4,NY
4395,Inc5000 Company List,4395,18969,4395,1400,Fragomen,New York,New York City,61.59,387000000,Business Products & Services,4,NY
4397,Inc5000 Company List,4397,26333,4397,5017,Aspen Dental,East Syracuse,Syracuse NY,61.51,664427805,Health,1,NY
4403,Inc5000 Company List,4403,24910,4403,50,Active Web Group,Hauppauge,New York City,61.27,2906248,Advertising & Marketing,1,NY
4429,Inc5000 Company List,4429,4450,4429,114,Annese & Associates,Clifton Park,Albany-Schenectady-Troy NY,60.53,84042083,Telecommunications,5,NY
4430,Inc5000 Company List,4430,24472,4430,28,Select Office Suites,New York,New York City,60.51,8369170,Real Estate,2,NY
4442,Inc5000 Company List,4442,1778,4442,2847,TransPerfect,New York,New York City,59.78,401561454,Business Products & Services,7,NY
4449,Inc5000 Company List,4449,7303,4449,32,Copier Fax Business Technologies,Buffalo,Buffalo-Niagara Falls NY,59.59,6036369,Business Products & Services,6,NY
4457,Inc5000 Company List,4457,20312,4457,25,Proactive Technologies,New York,New York City,59.29,4194000,IT Services,4,NY
4462,Inc5000 Company List,4462,22726,4462,138,NorthPoint,New York,New York City,59,29028170,Business Products & Services,3,NY
4493,Inc5000 Company List,4493,19969,4493,14,SignTalk,Brooklyn,New York City,57.79,6471000,Business Products & Services,3,NY
4499,Inc5000 Company List,4499,24203,4499,27,GraduationSource,Port Chester,New York City,57.74,6231097,Education,2,NY
4501,Inc5000 Company List,4501,3912,4501,32,Cvision Technologies,Forest Hills,New York City,57.67,5343260,Software,6,NY
4508,Inc5000 Company List,4508,3309,4508,87,Rand Engineering & Architecture,New York,New York City,57.41,10681860,Engineering,5,NY
4511,Inc5000 Company List,4511,22419,4511,20,LISS Consulting,Lake Success,New York City,57.32,2469793,IT Services,3,NY
4534,Inc5000 Company List,4534,1839,4534,48,Pinckney Hugo Group,Syracuse,Syracuse NY,56.87,15705856,Advertising & Marketing,7,NY
4535,Inc5000 Company List,4535,25635,4535,138,ClickSpark,Henrietta,Rochester NY,56.85,7888039,Education,1,NY
4549,Inc5000 Company List,4549,22533,4549,111,U.S. Energy Development,Getzville,Buffalo-Niagara Falls NY,56.33,92222216,Energy,6,NY
4563,Inc5000 Company List,4563,24059,4563,50,Taylor Creative,New York,New York City,55.9,10264536,Advertising & Marketing,2,NY
4564,Inc5000 Company List,4564,23501,4564,22,Dionysus Consulting,West Islip,New York City,55.9,3722010,Advertising & Marketing,2,NY
4570,Inc5000 Company List,4570,24282,4570,14,Integrated Systems Management,Tarrytown,New York City,55.79,5035000,IT Services,2,NY
4571,Inc5000 Company List,4571,3982,4571,42,Kee Safety,Buffalo,Buffalo-Niagara Falls NY,55.73,16044047,Manufacturing,7,NY
4592,Inc5000 Company List,4592,18513,4592,65,Bogota Latin Bistro,Brooklyn,New York City,55.09,4507573,Food & Beverage,5,NY
4631,Inc5000 Company List,4631,25624,4631,80,Transbeam,New York,New York City,53.82,18695000,Telecommunications,1,NY
4642,Inc5000 Company List,4642,18948,4642,11,SoundSense,East Hampton,New York City,53.54,3496958,Engineering,2,NY
4649,Inc5000 Company List,4649,3072,4649,1080,Mazzone Management Group,Scotia,Albany-Schenectady-Troy NY,53.39,37334900,Food & Beverage,4,NY
4673,Inc5000 Company List,4673,8906,4673,137,Atrium Staffing,New York,New York City,52.63,138430000,Human Resources,5,NY
4702,Inc5000 Company List,4702,4698,4702,70,The Lloyd Group,New York,New York City,51.81,11471000,IT Services,8,NY
4729,Inc5000 Company List,4729,18250,4729,75,Butler/Till,Rochester,Rochester NY,50.95,8894590,Advertising & Marketing,4,NY
4744,Inc5000 Company List,4744,4540,4744,60,Sullivan,New York,New York City,50.39,9774517,Advertising & Marketing,5,NY
4746,Inc5000 Company List,4746,25381,4746,110,The Sam Tell Companies,Farmingdale,New York City,50.35,53062753,Food & Beverage,1,NY
4747,Inc5000 Company List,4747,6043,4747,240,Etransmedia Technology,Troy,Albany-Schenectady-Troy NY,50.34,25576160,Health,8,NY
4760,Inc5000 Company List,4760,17727,4760,955,Focus Financial Partners,New York,New York City,49.93,268935000,Financial Services,3,NY
4776,Inc5000 Company List,4776,7316,4776,39,American Christmas,Mount Vernon,New York City,49.43,10700581,Business Products & Services,2,NY
4779,Inc5000 Company List,4779,3345,4779,75,Transfinder,Schenectady,Albany-Schenectady-Troy NY,49.31,8596503,Software,8,NY
4834,Inc5000 Company List,4834,24750,4834,3279,Summit Security Services,Uniondale,New York City,47.73,109860165,Security,1,NY
4837,Inc5000 Company List,4837,3195,4837,160,Net@Work,New York,New York City,47.69,33230467,IT Services,8,NY
4867,Inc5000 Company List,4867,24418,4867,18,Edulence,New York,New York City,46.89,2512730,Software,2,NY
4880,Inc5000 Company List,4880,20059,4880,148,Atlas Painting and Sheeting,Amherst,Buffalo-Niagara Falls NY,46.45,24880730,Construction,2,NY
4892,Inc5000 Company List,4892,20418,4892,95,Formula PR,New York,New York City,46.03,13099005,Advertising & Marketing,4,NY
4907,Inc5000 Company List,4907,25984,4907,16,L-Tron,Victor,Rochester NY,45.51,11283000,Business Products & Services,1,NY
4915,Inc5000 Company List,4915,25818,4915,26,DWM Facilities Maintenance,Latham,Albany-Schenectady-Troy NY,45.11,14956998,Business Products & Services,1,NY
4942,Inc5000 Company List,4942,8096,4942,80,Huff 'N Puff,Schenectady,Albany-Schenectady-Troy NY,44.31,7897624,Construction,2,NY
4946,Inc5000 Company List,4946,22316,4946,125,Vicom Computer Services,Farmingdale,New York City,44.18,97247651,IT Services,2,NY
4956,Inc5000 Company List,4956,26215,4956,68,Krauter & Company,New York,New York City,43.85,19523776,Insurance,1,NY
4968,Inc5000 Company List,4968,22654,4968,15,DurAmerica Brokerage,Long Island City,New York City,43.57,3325597,Insurance,3,NY
4972,Inc5000 Company List,4972,24970,4972,110,Merchant Cash and Capital,New York,New York City,43.35,38715312,Financial Services,1,NY
4983,Inc5000 Company List,4983,25574,4983,26,Hawkins International PR,New York,New York City,42.96,2902000,Travel & Hospitality,1,NY
4992,Inc5000 Company List,4992,3463,4992,86,American Portfolios Financial Services,Holbrook,New York City,42.63,136072408,Financial Services,8,NY
